Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,Categoria_Desempenho,Faixa_Frequencia,Horas_Estudadas_Normalizado
29,70,Baixo,Alto,Não,8,97,Baixo,Sim,3,Baixo,Alto,Público,Positivo,3,Não,Pós-Graduação,Moderado,Masculino,70,Médio,Média,1.5065873829827754
31,72,Médio,Médio,Não,8,98,Alto,Sim,0,Baixo,Médio,Público,Neutro,4,Não,Faculdade,Longe,Masculino,68,Médio,Média,1.8404693418385496
16,91,Médio,Médio,Não,8,63,Alto,Sim,2,Médio,Alto,Público,Neutro,3,Não,Faculdade,Perto,Feminino,69,Médio,Alta,-0.6636453495797573
18,73,Baixo,Médio,Sim,8,88,Baixo,Sim,3,Baixo,Médio,Público,Positivo,4,Não,Faculdade,Moderado,Masculino,65,Baixo,Média,-0.329763390723983
22,70,Médio,Alto,Sim,8,72,Médio,Sim,2,Alto,Médio,Público,Neutro,3,Não,Ensino Médio,Perto,Masculino,67,Médio,Média,0.3380005269875655
22,67,Alto,Médio,Não,6,71,Baixo,Sim,2,Médio,Médio,Público,Positivo,2,Não,Faculdade,Moderado,Masculino,65,Baixo,Média,0.3380005269875655
24,91,Alto,Médio,Não,7,93,Baixo,Sim,0,Médio,Médio,Público,Positivo,2,Não,Ensino Médio,Moderado,Masculino,71,Médio,Alta,0.6718824858433398
32,65,Médio,Baixo,Sim,8,57,Baixo,Sim,2,Baixo,Médio,Público,Positivo,3,Não,Ensino Médio,Moderado,Feminino,65,Baixo,Média,2.0074103212664367
19,78,Médio,Médio,Sim,9,74,Baixo,Sim,2,Baixo,Médio,Público,Positivo,5,Não,Ensino Médio,Moderado,Feminino,66,Médio,Média,-0.16282241129609587
15,80,Alto,Médio,Não,7,80,Médio,Sim,0,Baixo,Baixo,Público,Neutro,5,Não,Ensino Médio,Perto,Feminino,65,Baixo,Média,-0.8305863290076444
12,87,Médio,Médio,Sim,7,53,Baixo,Sim,2,Médio,Médio,Privado,Neutro,1,Não,Faculdade,Perto,Masculino,65,Baixo,Alta,-1.3314092672913058
16,85,Baixo,Médio,Não,7,93,Alto,Sim,1,Médio,Alto,Público,Positivo,3,Não,Ensino Médio,Perto,Masculino,68,Médio,Alta,-0.6636453495797573
20,92,Médio,Médio,Sim,5,66,Médio,Sim,2,Médio,Médio,Público,Negativo,2,Sim,Faculdade,Moderado,Masculino,68,Médio,Alta,0.0041185681317912485
31,62,Alto,Médio,Não,8,83,Médio,Sim,0,Médio,Alto,Privado,Neutro,2,Sim,Faculdade,Perto,Feminino,67,Médio,Média,1.8404693418385496
17,72,Baixo,Médio,Sim,5,96,Alto,Sim,3,Alto,Médio,Público,Negativo,3,Não,Ensino Médio,Moderado,Masculino,65,Baixo,Média,-0.49670437015187013
21,71,Médio,Baixo,Não,8,86,Médio,Sim,2,Médio,Alto,Público,Neutro,2,Não,Faculdade,Perto,Masculino,66,Médio,Média,0.17105954755967837
20,66,Médio,Médio,Sim,7,94,Baixo,Sim,0,Médio,Baixo,Público,Neutro,4,Não,Ensino Médio,Moderado,Feminino,63,Baixo,Média,0.0041185681317912485
27,72,Alto,Alto,Sim,5,53,Médio,Sim,1,Alto,Médio,Privado,Neutro,5,Não,Pós-Graduação,Perto,Masculino,70,Médio,Média,1.1727054241270012
35,72,Alto,Alto,Sim,5,75,Médio,Sim,1,Baixo,Médio,Público,Positivo,5,Não,Faculdade,Moderado,Masculino,72,Médio,Média,2.508233259550098
17,81,Médio,Alto,Não,6,78,Médio,Sim,2,Baixo,Médio,Privado,Positivo,2,Não,Ensino Médio,Moderado,Masculino,67,Médio,Alta,-0.49670437015187013
17,87,Alto,Baixo,Sim,6,84,Médio,Sim,0,Médio,Médio,Público,Positivo,3,Não,Faculdade,Longe,Masculino,67,Médio,Alta,-0.49670437015187013
26,75,Baixo,Médio,Sim,9,56,Médio,Sim,1,Baixo,Médio,Público,Positivo,5,Não,Ensino Médio,Moderado,Masculino,66,Médio,Média,1.005764444699114
24,89,Baixo,Médio,Não,7,83,Médio,Não,1,Baixo,Baixo,Público,Neutro,3,Não,Ensino Médio,Moderado,Masculino,66,Médio,Alta,0.6718824858433398
31,73,Alto,Médio,Sim,8,57,Médio,Sim,2,Baixo,Alto,Público,Neutro,4,Não,Ensino Médio,Longe,Masculino,69,Médio,Média,1.8404693418385496
24,72,Médio,Baixo,Sim,9,53,Médio,Sim,0,Baixo,Alto,Privado,Neutro,4,Sim,Ensino Médio,Moderado,Masculino,62,Baixo,Média,0.6718824858433398
18,82,Baixo,Médio,Não,9,73,Baixo,Sim,2,Baixo,Médio,Público,Positivo,4,Não,Faculdade,Perto,Feminino,66,Médio,Alta,-0.329763390723983
24,61,Médio,Médio,Não,7,80,Alto,Sim,0,Baixo,Médio,Público,Positivo,3,Não,Pós-Graduação,Moderado,Masculino,64,Baixo,Média,0.6718824858433398
27,63,Alto,Médio,Sim,6,98,Médio,Sim,1,Baixo,Alto,Público,Positivo,2,Não,Ensino Médio,Moderado,Feminino,67,Médio,Média,1.1727054241270012
25,77,Alto,Alto,Não,8,85,Médio,Sim,2,Médio,Médio,Público,Positivo,1,Não,Faculdade,Perto,Masculino,71,Médio,Média,0.8388234652712269
23,98,Alto,Médio,Sim,6,80,Médio,Sim,1,Médio,Médio,Público,Positivo,2,Não,Ensino Médio,Moderado,Masculino,73,Médio,Alta,0.5049415064154527
26,89,Médio,Baixo,Sim,10,61,Baixo,Sim,0,Médio,Alto,Público,Neutro,3,Não,Ensino Médio,Moderado,Feminino,68,Médio,Alta,1.005764444699114
27,64,Alto,Baixo,Sim,8,58,Médio,Sim,2,Alto,Alto,Público,Neutro,1,Não,Pós-Graduação,Longe,Masculino,66,Médio,Média,1.1727054241270012
28,94,Médio,Alto,Sim,7,80,Médio,Sim,3,Baixo,Alto,Público,Positivo,4,Não,Pós-Graduação,Longe,Masculino,75,Médio,Alta,1.3396464035548883
24,89,Médio,Alto,Sim,8,61,Médio,Sim,1,Baixo,Alto,Público,Positivo,3,Não,Pós-Graduação,Perto,Feminino,72,Médio,Alta,0.6718824858433398
19,84,Alto,Baixo,Sim,7,85,Médio,Sim,1,Alto,Médio,Privado,Neutro,3,Não,Ensino Médio,Perto,Masculino,68,Médio,Alta,-0.16282241129609587
21,93,Médio,Médio,Sim,6,56,Médio,Não,1,Baixo,Médio,Público,Positivo,3,Não,Ensino Médio,Perto,Masculino,68,Médio,Alta,0.17105954755967837
27,76,Baixo,Alto,Sim,8,67,Médio,Sim,1,Médio,Médio,Público,Positivo,4,Não,Ensino Médio,Perto,Masculino,69,Médio,Média,1.1727054241270012
15,69,Médio,Médio,Sim,7,89,Médio,Sim,1,Baixo,Alto,Público,Negativo,2,Não,Faculdade,Moderado,Feminino,63,Baixo,Média,-0.8305863290076444
22,80,Médio,Alto,Sim,10,92,Médio,Sim,0,Médio,Alto,Público,Positivo,2,Não,Ensino Médio,Perto,Feminino,70,Médio,Média,0.3380005269875655
18,82,Baixo,Médio,Sim,6,67,Baixo,Sim,1,Alto,Baixo,Privado,Positivo,3,Não,Pós-Graduação,Moderado,Masculino,66,Médio,Alta,-0.329763390723983
20,82,Baixo,Baixo,Sim,8,60,Médio,Sim,3,Médio,Alto,Público,Positivo,4,Não,Ensino Médio,Moderado,Masculino,66,Médio,Alta,0.0041185681317912485
28,83,Médio,Alto,Não,6,98,Médio,Sim,1,Baixo,Alto,Privado,Neutro,2,Não,Pós-Graduação,Moderado,Masculino,72,Médio,Alta,1.3396464035548883
21,98,Baixo,Médio,Não,6,88,Médio,Sim,1,Médio,Baixo,Público,Neutro,3,Não,Pós-Graduação,Perto,Masculino,71,Médio,Alta,0.17105954755967837
20,96,Alto,Médio,Não,4,90,Médio,Sim,3,Baixo,Médio,Privado,Neutro,2,Não,Faculdade,Perto,Masculino,72,Médio,Alta,0.0041185681317912485
12,95,Médio,Médio,Não,8,61,Alto,Sim,4,Alto,Alto,Privado,Neutro,1,Não,Faculdade,Perto,Masculino,69,Médio,Alta,-1.3314092672913058
24,92,Baixo,Alto,Sim,6,71,Baixo,Sim,2,Baixo,Alto,Público,Positivo,2,Não,Ensino Médio,Perto,Masculino,71,Médio,Alta,0.6718824858433398
24,98,Médio,Baixo,Não,9,53,Médio,Sim,3,Alto,Baixo,Privado,Negativo,2,Não,Pós-Graduação,Longe,Masculino,69,Médio,Alta,0.6718824858433398
33,64,Alto,Médio,Não,8,55,Médio,Sim,1,Médio,Alto,Público,Neutro,3,Não,Faculdade,Moderado,Feminino,68,Médio,Média,2.174351300694324
18,71,Baixo,Baixo,Sim,7,61,Baixo,Sim,2,Baixo,Médio,Público,Negativo,4,Não,Faculdade,Perto,Masculino,61,Baixo,Média,-0.329763390723983
21,80,Médio,Alto,Não,5,65,Alto,Sim,2,Médio,Baixo,Privado,Neutro,1,Não,Pós-Graduação,Moderado,Masculino,68,Médio,Média,0.17105954755967837
21,94,Alto,Médio,Sim,8,100,Baixo,Sim,0,Baixo,Médio,Público,Neutro,3,Não,Pós-Graduação,Perto,Masculino,72,Médio,Alta,0.17105954755967837
29,80,Médio,Médio,Sim,6,71,Médio,Sim,0,Médio,Médio,Público,Positivo,3,Não,Faculdade,Moderado,Feminino,70,Médio,Média,1.5065873829827754
19,90,Alto,Médio,Sim,5,85,Alto,Sim,0,Médio,Alto,Privado,Positivo,5,Não,Pós-Graduação,Perto,Feminino,73,Médio,Alta,-0.16282241129609587
22,66,Médio,Alto,Não,8,95,Baixo,Sim,3,Médio,Médio,Privado,Positivo,3,Não,Ensino Médio,Moderado,Feminino,67,Médio,Média,0.3380005269875655
24,70,Médio,Alto,Não,5,62,Médio,Sim,2,Baixo,Médio,Privado,Negativo,4,Sim,Faculdade,Perto,Masculino,65,Baixo,Média,0.6718824858433398
21,89,Médio,Médio,Não,4,57,Médio,Sim,1,Alto,Médio,Privado,Positivo,2,Não,Ensino Médio,Perto,Feminino,68,Médio,Alta,0.17105954755967837
17,67,Baixo,Alto,Sim,9,62,Alto,Sim,3,Médio,Médio,Público,Positivo,3,Não,Ensino Médio,Perto,Masculino,65,Baixo,Média,-0.49670437015187013
21,74,Alto,Médio,Não,6,94,Médio,Sim,1,Baixo,Alto,Público,Positivo,1,Não,Ensino Médio,Perto,Masculino,97,Alto,Média,0.17105954755967837
26,71,Alto,Baixo,Sim,4,83,Baixo,Sim,1,Médio,Médio,Público,Negativo,3,Não,Faculdade,Moderado,Masculino,66,Médio,Média,1.005764444699114
14,74,Alto,Alto,Sim,6,73,Alto,Sim,2,Médio,Médio,Privado,Neutro,3,Não,Ensino Médio,Perto,Feminino,67,Médio,Média,-0.9975273084355315
21,88,Alto,Médio,Não,6,91,Médio,Sim,2,Alto,Médio,Público,Neutro,1,Não,Ensino Médio,Moderado,Feminino,70,Médio,Alta,0.17105954755967837
16,75,Alto,Médio,Sim,9,62,Médio,Sim,3,Baixo,Médio,Público,Positivo,4,Não,Ensino Médio,Moderado,Feminino,66,Médio,Média,-0.6636453495797573
27,82,Médio,Alto,Sim,5,62,Baixo,Sim,1,Baixo,Alto,Privado,Neutro,4,Não,Ensino Médio,Moderado,Feminino,69,Médio,Alta,1.1727054241270012
11,64,Alto,Médio,Sim,5,78,Baixo,Sim,2,Baixo,Alto,Privado,Neutro,4,Não,Faculdade,Moderado,Masculino,62,Baixo,Média,-1.498350246719193
17,92,Médio,Baixo,Sim,8,90,Alto,Sim,1,Alto,Baixo,Público,Negativo,3,Não,Ensino Médio,Perto,Masculino,68,Médio,Alta,-0.49670437015187013
22,75,Médio,Alto,Sim,6,63,Baixo,Sim,1,Baixo,Médio,Público,Positivo,2,Não,Faculdade,Perto,Masculino,67,Médio,Média,0.3380005269875655
29,86,Médio,Médio,Sim,7,61,Médio,Sim,0,Médio,Médio,Público,Negativo,4,Não,Ensino Médio,Longe,Feminino,68,Médio,Alta,1.5065873829827754
20,89,Alto,Médio,Sim,6,74,Médio,Sim,1,Baixo,Alto,Privado,Neutro,2,Não,Ensino Médio,Moderado,Masculino,69,Médio,Alta,0.0041185681317912485
17,68,Médio,Médio,Sim,10,57,Médio,Sim,1,Alto,Médio,Privado,Positivo,1,Sim,Ensino Médio,Moderado,Feminino,62,Baixo,Média,-0.49670437015187013
31,95,Alto,Médio,Sim,5,87,Médio,Sim,2,Baixo,Médio,Público,Neutro,3,Não,Pós-Graduação,Moderado,Masculino,75,Médio,Alta,1.8404693418385496
11,85,Médio,Médio,Não,7,79,Baixo,Sim,2,Alto,Baixo,Público,Positivo,3,Não,Ensino Médio,Perto,Masculino,65,Baixo,Alta,-1.498350246719193
7,77,Alto,Médio,Não,9,76,Médio,Sim,2,Médio,Alto,Público,Negativo,3,Não,Faculdade,Moderado,Masculino,63,Baixo,Média,-2.1661141644307413
23,67,Alto,Médio,Não,6,94,Baixo,Sim,1,Médio,Médio,Público,Positivo,2,Não,Faculdade,Longe,Masculino,66,Médio,Média,0.5049415064154527
17,98,Baixo,Alto,Não,6,87,Alto,Não,3,Médio,Médio,Privado,Positivo,5,Não,Faculdade,Perto,Feminino,71,Médio,Alta,-0.49670437015187013
14,90,Alto,Médio,Sim,8,57,Médio,Sim,0,Médio,Médio,Público,Positivo,3,Sim,Faculdade,Moderado,Masculino,66,Médio,Alta,-0.9975273084355315
24,68,Médio,Médio,Não,9,71,Médio,Sim,2,Médio,Médio,Público,Neutro,4,Não,Faculdade,Perto,Masculino,66,Médio,Média,0.6718824858433398
21,74,Médio,Alto,Não,6,66,Baixo,Sim,1,Médio,Alto,Privado,Negativo,4,Não,Ensino Médio,Perto,Masculino,66,Médio,Média,0.17105954755967837
17,92,Alto,Alto,Sim,9,90,Médio,Sim,1,Alto,Baixo,Público,Positivo,3,Não,Ensino Médio,Moderado,Masculino,71,Médio,Alta,-0.49670437015187013
12,88,Médio,Médio,Sim,7,86,Alto,Sim,3,Médio,Alto,Público,Positivo,3,Sim,Ensino Médio,Moderado,Masculino,68,Médio,Alta,-1.3314092672913058
25,91,Médio,Médio,Não,8,74,Alto,Sim,1,Médio,Alto,Privado,Positivo,3,Não,Faculdade,Moderado,Masculino,71,Médio,Alta,0.8388234652712269
24,78,Médio,Médio,Sim,9,91,Baixo,Sim,0,Alto,Alto,Público,Negativo,3,Não,Pós-Graduação,Longe,Feminino,68,Médio,Média,0.6718824858433398
19,89,Baixo,Médio,Não,8,71,Médio,Sim,2,Baixo,Alto,Público,Positivo,4,Não,Ensino Médio,Perto,Masculino,68,Médio,Alta,-0.16282241129609587
31,75,Médio,Médio,Não,7,90,Baixo,Sim,2,Médio,Alto,Público,Neutro,2,Sim,Ensino Médio,Moderado,Masculino,68,Médio,Média,1.8404693418385496
14,68,Médio,Médio,Sim,6,52,Médio,Sim,2,Baixo,Médio,Público,Positivo,2,Não,Faculdade,Perto,Masculino,62,Baixo,Média,-0.9975273084355315
11,85,Alto,Baixo,Sim,10,57,Alto,Sim,0,Médio,Alto,Público,Neutro,5,Não,Ensino Médio,Perto,Masculino,65,Baixo,Alta,-1.498350246719193
16,99,Baixo,Alto,Não,6,88,Alto,Sim,2,Baixo,Baixo,Público,Neutro,3,Não,Pós-Graduação,Perto,Masculino,71,Médio,Alta,-0.6636453495797573
20,72,Médio,Alto,Sim,7,56,Baixo,Sim,0,Baixo,Médio,Público,Negativo,6,Sim,Faculdade,Moderado,Masculino,63,Baixo,Média,0.0041185681317912485
21,78,Alto,Médio,Não,8,84,Baixo,Sim,1,Alto,Baixo,Público,Positivo,4,Não,Ensino Médio,Perto,Masculino,68,Médio,Média,0.17105954755967837
19,87,Alto,Baixo,Sim,8,86,Baixo,Sim,1,Médio,Alto,Público,Positivo,4,Não,Ensino Médio,Moderado,Feminino,69,Médio,Alta,-0.16282241129609587
22,82,Alto,Alto,Não,10,83,Médio,Sim,1,Baixo,Alto,Privado,Neutro,2,Sim,Faculdade,Moderado,Masculino,69,Médio,Alta,0.3380005269875655
12,94,Médio,Alto,Sim,7,91,Baixo,Sim,3,Médio,Médio,Privado,Positivo,3,Não,Pós-Graduação,Perto,Feminino,71,Médio,Alta,-1.3314092672913058
29,90,Médio,Alto,Não,7,76,Médio,Sim,0,Baixo,Médio,Público,Neutro,1,Não,Pós-Graduação,Moderado,Feminino,71,Médio,Alta,1.5065873829827754
20,62,Médio,Médio,Sim,9,95,Baixo,Sim,0,Médio,Médio,Privado,Neutro,3,Sim,Ensino Médio,Perto,Masculino,62,Baixo,Média,0.0041185681317912485
27,100,Baixo,Baixo,Sim,7,78,Baixo,Sim,2,Médio,Médio,Público,Negativo,2,Não,Ensino Médio,Perto,Masculino,70,Médio,Alta,1.1727054241270012
22,90,Alto,Alto,Não,8,75,Alto,Sim,1,Baixo,Baixo,Privado,Neutro,3,Não,Faculdade,Moderado,Masculino,70,Médio,Alta,0.3380005269875655
23,95,Médio,Médio,Sim,7,75,Médio,Sim,2,Alto,Médio,Público,Positivo,2,Não,Faculdade,Perto,Masculino,73,Médio,Alta,0.5049415064154527
23,86,Médio,Alto,Sim,8,96,Baixo,Sim,3,Médio,Médio,Privado,Positivo,2,Não,Ensino Médio,Moderado,Feminino,71,Médio,Alta,0.5049415064154527
23,94,Médio,Baixo,Sim,8,62,Médio,Sim,2,Baixo,Médio,Público,Positivo,0,Não,Pós-Graduação,Moderado,Feminino,69,Médio,Alta,0.5049415064154527
24,64,Médio,Alto,Sim,6,85,Alto,Sim,0,Alto,Baixo,Privado,Neutro,3,Sim,Pós-Graduação,Perto,Masculino,66,Médio,Média,0.6718824858433398
28,74,Médio,Baixo,Sim,4,62,Médio,Sim,1,Baixo,Médio,Privado,Neutro,3,Não,Ensino Médio,Moderado,Masculino,65,Baixo,Média,1.3396464035548883
21,95,Alto,Médio,Não,4,55,Médio,Sim,2,Médio,Alto,Privado,Neutro,1,Não,Faculdade,Perto,Masculino,71,Médio,Alta,0.17105954755967837
24,68,Médio,Médio,Sim,4,98,Alto,Sim,2,Médio,Alto,Público,Negativo,2,Não,Ensino Médio,Perto,Masculino,68,Médio,Média,0.6718824858433398
19,63,Médio,Alto,Sim,7,56,Médio,Sim,2,Baixo,Médio,Privado,Positivo,3,Não,Ensino Médio,Perto,Feminino,64,Baixo,Média,-0.16282241129609587
29,92,Baixo,Baixo,Sim,4,84,Médio,Sim,2,Baixo,Médio,Público,Negativo,3,Não,Pós-Graduação,Perto,Masculino,71,Médio,Alta,1.5065873829827754
16,93,Baixo,Médio,Não,7,71,Médio,Sim,0,Médio,Alto,Público,Positivo,2,Não,Ensino Médio,Perto,Masculino,67,Médio,Alta,-0.6636453495797573
31,67,Médio,Baixo,Não,7,92,Alto,Sim,2,Médio,Médio,Público,Negativo,3,Não,Ensino Médio,Longe,Feminino,66,Médio,Média,1.8404693418385496
20,94,Baixo,Alto,Sim,8,89,Médio,Sim,1,Baixo,Médio,Público,Positivo,4,Não,Ensino Médio,Perto,Masculino,71,Médio,Alta,0.0041185681317912485
11,87,Baixo,Médio,Não,8,57,Alto,Sim,0,Baixo,Médio,Público,Negativo,2,Não,Ensino Médio,Moderado,Masculino,62,Baixo,Alta,-1.498350246719193
21,81,Alto,Médio,Não,8,73,Médio,Sim,3,Baixo,Médio,Público,Positivo,2,Sim,Ensino Médio,Perto,Masculino,67,Médio,Alta,0.17105954755967837
16,93,Médio,Baixo,Sim,8,51,Médio,Sim,3,Baixo,Médio,Público,Neutro,2,Não,Faculdade,Perto,Masculino,67,Médio,Alta,-0.6636453495797573
25,77,Baixo,Médio,Sim,7,71,Médio,Sim,0,Médio,Médio,Público,Negativo,3,Não,Ensino Médio,Perto,Feminino,66,Médio,Média,0.8388234652712269
16,68,Baixo,Médio,Sim,7,85,Alto,Sim,1,Baixo,Alto,Privado,Positivo,3,Não,Pós-Graduação,Moderado,Feminino,64,Baixo,Média,-0.6636453495797573
17,71,Baixo,Médio,Sim,6,62,Médio,Sim,2,Baixo,Médio,Público,Neutro,3,Sim,Faculdade,Perto,Masculino,62,Baixo,Média,-0.49670437015187013
9,80,Médio,Alto,Não,7,91,Baixo,Sim,1,Médio,Médio,Público,Neutro,3,Não,Faculdade,Perto,Feminino,65,Baixo,Média,-1.8322322055749671
17,81,Médio,Baixo,Sim,5,53,Baixo,Sim,0,Médio,Médio,Público,Neutro,1,Não,Faculdade,Perto,Masculino,63,Baixo,Alta,-0.49670437015187013
5,92,Médio,Médio,Sim,9,52,Médio,Sim,2,Alto,Médio,Privado,Neutro,4,Sim,Faculdade,Moderado,Feminino,64,Baixo,Alta,-2.4999961232865155
10,92,Baixo,Alto,Sim,6,51,Baixo,Sim,1,Médio,Médio,Privado,Neutro,3,Não,Ensino Médio,Perto,Feminino,65,Baixo,Alta,-1.66529122614708
25,83,Médio,Alto,Não,7,64,Médio,Sim,0,Baixo,Médio,Público,Neutro,2,Não,Faculdade,Moderado,Masculino,68,Médio,Alta,0.8388234652712269
25,91,Médio,Alto,Sim,7,73,Médio,Sim,2,Baixo,Médio,Público,Positivo,3,Não,Ensino Médio,Perto,Feminino,72,Médio,Alta,0.8388234652712269
23,68,Médio,Médio,Sim,9,55,Médio,Sim,0,Baixo,Médio,Público,Positivo,3,Não,Faculdade,Moderado,Masculino,64,Baixo,Média,0.5049415064154527
14,62,Alto,Médio,Não,4,100,Baixo,Sim,1,Baixo,Médio,Público,Neutro,3,Não,Ensino Médio,Perto,Masculino,62,Baixo,Média,-0.9975273084355315
20,95,Médio,Baixo,Sim,7,100,Baixo,Não,3,Baixo,Médio,Privado,Neutro,2,Não,Ensino Médio,Perto,Feminino,69,Médio,Alta,0.0041185681317912485
20,63,Baixo,Baixo,Sim,8,76,Médio,Sim,3,Médio,Médio,Público,Neutro,4,Não,Pós-Graduação,Perto,Feminino,64,Baixo,Média,0.0041185681317912485
13,70,Alto,Médio,Não,10,78,Médio,Sim,1,Baixo,Médio,Público,Negativo,2,Não,Ensino Médio,Longe,Feminino,61,Baixo,Média,-1.1644682878634187
29,88,Médio,Alto,Não,7,96,Baixo,Sim,2,Baixo,Baixo,Público,Positivo,2,Não,Ensino Médio,Perto,Feminino,72,Médio,Alta,1.5065873829827754
25,76,Médio,Baixo,Sim,6,88,Baixo,Sim,1,Médio,Médio,Privado,Negativo,3,Não,Faculdade,Longe,Masculino,66,Médio,Média,0.8388234652712269
19,95,Alto,Baixo,Não,10,58,Baixo,Sim,2,Alto,Médio,Público,Positivo,3,Não,Ensino Médio,Perto,Masculino,69,Médio,Alta,-0.16282241129609587
20,72,Médio,Médio,Não,8,90,Alto,Não,2,Baixo,Baixo,Privado,Neutro,2,Não,Faculdade,Perto,Feminino,65,Baixo,Média,0.0041185681317912485
21,60,Alto,Médio,Sim,9,62,Médio,Sim,2,Baixo,Médio,Público,Positivo,3,Não,Ensino Médio,Perto,Masculino,64,Baixo,Baixa,0.17105954755967837
8,72,Baixo,Médio,Sim,5,72,Médio,Sim,3,Alto,Baixo,Privado,Positivo,4,Não,Ensino Médio,Perto,Feminino,62,Baixo,Média,-1.9991731850028542
19,83,Médio,Médio,Não,8,77,Alto,Sim,1,Baixo,Médio,Público,Positivo,4,Não,Ensino Médio,Longe,Masculino,66,Médio,Alta,-0.16282241129609587
16,75,Baixo,Baixo,Sim,5,86,Médio,Sim,0,Baixo,Médio,Público,Positivo,1,Não,Faculdade,Moderado,Feminino,62,Baixo,Média,-0.6636453495797573
14,81,Médio,Médio,Sim,5,58,Alto,Sim,3,Baixo,Alto,Público,Negativo,4,Não,Pós-Graduação,Moderado,Masculino,66,Médio,Alta,-0.9975273084355315
18,95,Médio,Alto,Não,8,54,Médio,Sim,2,Alto,Médio,Público,Neutro,3,Não,Faculdade,Moderado,Feminino,70,Médio,Alta,-0.329763390723983
31,96,Médio,Médio,Sim,8,93,Baixo,Sim,3,Baixo,Médio,Público,Positivo,3,Não,Ensino Médio,Perto,Masculino,75,Médio,Alta,1.8404693418385496
24,71,Baixo,Alto,Sim,6,91,Médio,Sim,3,Alto,Médio,Público,Neutro,2,Não,Ensino Médio,Longe,Feminino,67,Médio,Média,0.6718824858433398
17,78,Baixo,Médio,Sim,9,76,Baixo,Sim,4,Médio,Médio,Público,Positivo,2,Não,Faculdade,Perto,Masculino,66,Médio,Média,-0.49670437015187013
23,82,Médio,Alto,Não,6,83,Médio,Sim,2,Médio,Médio,Privado,Positivo,3,Não,Pós-Graduação,Moderado,Masculino,71,Médio,Alta,0.5049415064154527
28,98,Alto,Médio,Sim,7,86,Médio,Sim,2,Médio,Alto,Privado,Neutro,2,Não,Ensino Médio,Perto,Feminino,75,Médio,Alta,1.3396464035548883
26,100,Alto,Alto,Não,7,74,Baixo,Sim,1,Médio,Médio,Público,Neutro,2,Não,Ensino Médio,Longe,Feminino,72,Médio,Alta,1.005764444699114
20,69,Alto,Médio,Não,7,63,Baixo,Sim,2,Baixo,Médio,Privado,Negativo,2,Não,Ensino Médio,Moderado,Feminino,64,Baixo,Média,0.0041185681317912485
16,89,Médio,Médio,Sim,9,74,Médio,Não,1,Baixo,Médio,Público,Neutro,3,Não,Ensino Médio,Longe,Masculino,65,Baixo,Alta,-0.6636453495797573
24,75,Baixo,Médio,Não,5,98,Alto,Sim,1,Baixo,Médio,Público,Positivo,3,Não,Ensino Médio,Perto,Masculino,67,Médio,Média,0.6718824858433398
22,60,Médio,Médio,Não,6,92,Baixo,Sim,2,Baixo,Alto,Público,Negativo,2,Não,Ensino Médio,Perto,Masculino,63,Baixo,Baixa,0.3380005269875655
25,60,Médio,Baixo,Sim,5,73,Baixo,Sim,1,Médio,Médio,Público,Negativo,2,Não,Ensino Médio,Perto,Masculino,62,Baixo,Baixa,0.8388234652712269
24,78,Baixo,Alto,Sim,10,61,Alto,Sim,2,Médio,Médio,Público,Positivo,4,Não,Faculdade,Moderado,Feminino,69,Médio,Média,0.6718824858433398
26,80,Médio,Médio,Sim,7,94,Médio,Sim,1,Baixo,Médio,Privado,Positivo,2,Não,Pós-Graduação,Moderado,Masculino,70,Médio,Média,1.005764444699114
17,61,Baixo,Médio,Sim,6,82,Alto,Sim,0,Médio,Alto,Público,Neutro,4,Não,Pós-Graduação,Perto,Masculino,63,Baixo,Média,-0.49670437015187013
28,87,Médio,Médio,Sim,7,70,Médio,Sim,2,Baixo,Médio,Público,Neutro,2,Não,Pós-Graduação,Perto,Masculino,71,Médio,Alta,1.3396464035548883
21,72,Médio,Baixo,Sim,8,56,Médio,Sim,0,Baixo,Médio,Público,Neutro,4,Não,Ensino Médio,Perto,Masculino,63,Baixo,Média,0.17105954755967837
32,82,Baixo,Médio,Sim,8,88,Baixo,Sim,0,Alto,Médio,Público,Positivo,2,Não,Faculdade,Moderado,Masculino,71,Médio,Alta,2.0074103212664367
16,72,Médio,Médio,Sim,6,66,Baixo,Sim,0,Baixo,Médio,Privado,Positivo,4,Não,Faculdade,Perto,Masculino,63,Baixo,Média,-0.6636453495797573
30,67,Médio,Alto,Sim,6,80,Alto,Sim,0,Baixo,Médio,Público,Neutro,4,Não,Ensino Médio,Moderado,Masculino,68,Médio,Média,1.6735283624106625
21,76,Médio,Baixo,Sim,5,78,Alto,Não,0,Baixo,Alto,Público,Neutro,3,Não,Ensino Médio,Perto,Masculino,65,Baixo,Média,0.17105954755967837
16,69,Alto,Alto,Sim,7,85,Médio,Sim,0,Alto,Alto,Privado,Negativo,3,Não,Ensino Médio,Perto,Feminino,66,Médio,Média,-0.6636453495797573
17,81,Baixo,Médio,Sim,9,77,Médio,Sim,3,Baixo,Médio,Público,Neutro,4,Não,Faculdade,Longe,Masculino,66,Médio,Alta,-0.49670437015187013
